filename_base,grid_row,grid_col,ground_distance_m,expected_ground_distance_m,ground_abs_error,ground_abs_error_percent,euclidean_m,expected_euclidean_m,euclid_abs_error,euclid_abs_error_percent
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,3,2,3.289,2.911,0.3780000000000001,12.985228443833737,3.424,3.322,0.10199999999999987,3.07043949428055
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,2,2,3.041,2.363,0.6779999999999999,28.692340245450698,3.108,2.854,0.254,8.89978976874562
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,1,2,2.743,1.817,0.9259999999999999,50.963126031920744,2.755,2.421,0.3340000000000001,13.795952085914914
left_45deg_160cmgnd_250cmgrid_20250926_105724.jpg,1,4,2.964,2.899,0.06499999999999995,2.242152466367711,3.072,3.311,0.23899999999999988,7.2183630323165175
left_45deg_160cmgnd_250cmgrid_20250926_105724.jpg,1,3,3.143,2.811,0.33199999999999985,11.81074350764852,3.259,3.235,0.02400000000000002,0.7418856259659976
left_45deg_160cmgnd_250cmgrid_20250926_105724.jpg,1,2,3.167,2.811,0.35599999999999987,12.664532194948414,3.283,3.235,0.04800000000000004,1.4837712519319952
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,2,4,2.848,2.467,0.3809999999999998,15.443858937981345,2.876,3.083,0.2070000000000003,6.71423937722998
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,3,4,3.136,2.995,0.14100000000000001,4.707846410684474,3.215,3.521,0.30600000000000005,8.690712865663166
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,4,4,3.354,3.531,0.17700000000000005,5.012744265080714,3.504,3.986,0.4820000000000002,12.09232313095836
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,1,3,2.689,1.817,0.8720000000000001,47.99119427627959,2.69,2.593,0.09699999999999998,3.740840725028923
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,2,3,3.019,2.363,0.6560000000000001,27.76132035548033,3.05,3.001,0.04899999999999993,1.6327890703098944
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,3,3,3.321,2.911,0.41000000000000014,14.084507042253524,3.409,3.449,0.040000000000000036,1.1597564511452605
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,4,3,3.503,3.459,0.04400000000000004,1.2720439433362254,3.658,3.923,0.2650000000000001,6.755034412439463
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,4,2,3.688,3.459,0.2290000000000001,6.620410523272624,3.856,3.923,0.06700000000000017,1.7078766250318678
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,3,2,3.437,2.911,0.5259999999999998,18.06939196152524,3.531,3.449,0.0820000000000003,2.3775007248477906
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,2,2,3.177,2.363,0.8140000000000001,34.44773592890394,3.214,3.001,0.21300000000000008,7.0976341219593495
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,1,2,2.86,1.817,1.043,57.40231150247661,2.861,2.593,0.26800000000000024,10.335518704203634
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,1,4,3.045,2.899,0.1459999999999999,5.036219385995167,3.115,3.439,0.32399999999999984,9.421343413783072
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,2,4,3.273,3.433,0.1599999999999997,4.660646664724722,3.406,3.9,0.4939999999999998,12.666666666666663
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,1,3,3.217,2.811,0.40600000000000014,14.4432586268232,3.292,3.365,0.0730000000000004,2.1693907875185854
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,2,3,3.474,3.359,0.11500000000000021,3.423637987496285,3.617,3.835,0.21799999999999997,5.684485006518904
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,2,2,3.507,3.359,0.14800000000000013,4.406073236082171,3.654,3.835,0.18100000000000005,4.719687092568449
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,1,2,3.282,2.811,0.4710000000000001,16.75560298826041,3.357,3.365,0.008000000000000007,0.23774145616641923
